Date,Official_Rate,Parallel_Rate,Parallel_Premium,Premium_Lag_1d,Premium_Lag_3d,Premium_Lag_7d,Official_SMA_7,Official_SMA_30,Parallel_SMA_7,Parallel_SMA_30,Premium_SMA_7,Days_Since_Adjustment,Official_Vol_7d,Parallel_Vol_7d,Price_Jump_Target
2023-07-09,54.6369,105.43698520461962,92.97761257432178,92.85783275509743,92.65226399605272,92.28942806685212,54.62479999999999,54.53345,105.24041890366698,104.54599363888741,92.6604691831806,2,0.013312024697752478,0.14153774401693658,False
2023-07-10,54.6418,105.50221456990812,93.07968363031252,92.97761257432178,92.7378136407064,92.37002629495456,54.630028571428575,54.541426666666666,105.30587275673778,104.60344209942974,92.76184880251745,0,0.011377860776071353,0.14152709017762174,False
2023-07-11,54.6533,105.5671454491351,93.15786137183866,93.07968363031252,92.85783275509743,92.472265355244,54.63620000000001,54.54978666666667,105.37127973764791,104.66163357564571,92.85979109060239,0,0.010444615912245712,0.14133542790160344,False
2023-07-12,54.6582,105.6316939710002,93.25864000461084,93.15786137183866,92.97761257432178,92.55546966588726,54.64158571428571,54.55795,105.4365559750971,104.72052942483315,92.96024399613432,0,0.010716098331922514,0.14096275861127938,False
2023-07-13,54.668,105.69577626420318,93.34121655118749,93.25864000461084,93.07968363031252,92.65226399605272,54.64742857142857,54.56587666666667,105.50161759778503,104.78008731536573,93.05866578972503,0,0.012502761661890667,0.1404090851001635,False
2023-07-14,54.6735,105.75930845744372,93.43796987104125,93.34121655118749,93.15786137183866,92.7378136407064,54.652657142857144,54.57360666666667,105.5663807344114,104.84026122669302,93.1586881083443,0,0.014806626625651709,0.13967441158739463,False
2023-07-15,54.6735,105.82220667942153,93.5530132137535,93.43796987104125,93.25864000461084,92.85783275509743,54.65788571428571,54.58079,105.6307615136759,104.90100144934041,93.257999602438,1,0.014777170346867534,0.13875874380119538,False
2023-07-16,54.6735,105.88438705883628,93.66674359394638,93.5530132137535,93.34121655118749,92.97761257432178,54.663114285714286,54.58763,105.6946760642783,104.96223996327906,93.3564468909558,2,0.012397772520121414,0.1376620890944743,False
2023-07-17,54.6834,105.94576572438773,93.74392544060484,93.66674359394638,93.43796987104125,93.07968363031252,54.669057142857135,54.5948,105.75804051491825,105.02389289720867,93.45133857814042,0,0.010264965921319072,0.13638445659691545,False
2023-07-18,54.6894,106.00625880477553,93.83328177814262,93.74392544060484,93.5530132137535,93.15786137183866,54.674214285714285,54.60217,105.82077099429546,105.08587637982896,93.54782720761241,0,0.01009610965313403,0.134925857409676,False
